"FIGIS_ID","ISCAAP_ID","NAME_en","NAME_fr","NAME_es","NAME_ar","NAME_cn","NAME_ru","Unit","Scientific.Name","Alpha3.Code","FAOMAP_LAYER_ID","Author"
"17804","3070200304","Banded murex","Murex tubercule","Busano","مُرِّيق عَسْقَل","条纹骨螺","","t","Phyllonotus trunculus","FNT","","(Linnaeus 1758)"
"17169","3162100207","Slender marsh clam","Cyrène élancée","Guacuco de marjal esbelto","","","","t","Polymesoda arctata","YMK","","(Deshayes 1854)"
"3170","17038155XX","Largeeye breams","","","","","","t","Gymnocranius spp","LBR","",""
"3171","1703817204","Atlantic emperor","Empereur atlantique","Emperador atlántico","إمبراطور أطلسيّ","大西洋裸颊鲷","","t","Lethrinus atlanticus","LTN","","Valenciennes 1830"
"3172","17039008XX","Pandoras nei","Pageots nca","Brecas nep","","","Пагелы","t","Pagellus spp","PAX","",""
"3173","1703900801","Blackspot(=red) seabream","Dorade rose","Besugo","مرجان وردي","黑斑小鲷","Пагель пятнистый","t","Pagellus bogaraveo","SBR","","(Brünnich 1768)"
"3174","1703900803","Axillary seabream","Pageot acarne","Aligote","فردي مرجان أبيض","腋斑小鲷","","t","Pagellus acarne","SBA","","(Risso 1827)"
"3175","17039033XX","Sargo breams nei","Sars, sparaillons nca","Sargos, raspallones nep","","","Морские караси","t","Diplodus spp","SRG","",""
"2943","1240300105","Amur pike","Brochet du Pacifique","Lucio del Pacífico","","黑斑狗鱼","","t","Esox reichertii","AMU","","Dybowski 1869"
"2936","1230101006","Dolly varden","Omble du Pacifique","Salvelino","","","","t","Salvelinus malma","VAR","","Taranetz 1933"
"2937","1230400802","Surf smelt","Éperlan du Pacifique","Eperlano del Pacífico","","","","t","Hypomesus pretiosus","SUS","","(Brevoort 1856)"
"2938","1230502901","Deep-sea smelt","Argentina du Pacifique","Argentina del Pacífico","","","Аргентина японская","t","Glossanodon semifasciatus","DES","","(Kishinouye 1904)"
"2939","1231200101","Vendace","Corégone blanc","Coregono blanco","","","Ряпушка ","t","Coregonus albula","FVE","","(Linnaeus 1758)"
"16666","2282907203","Ridgeback shrimp","Salicoque balafrée","Camarón costurón","إيربيان مشقوق","高脊管鞭虾","","t","Solenocera choprai","SKK","","Nataraj 1945"
"16668","2282907205","Flower shrimp","Salicoque fleur","Camarón picaflor","إيربيان نوَّأرة","花形管鞭虾","","t","Solenocera florea","SJO","","Burkenroad 1938"
"16670","2282907207","Deep-sea mud shrimp","Salicoque des vases profondes","Camarón fanguero de altura","إيربيان وحلي لأعماق البحار","深海管鞭虾","","t","Solenocera hextii","SXT","","Wood-Mason & Alcock 1891"
"16683","2130200701","Goose barnacle","Anatife","Percebe bravo","قِشرية لصوق","鹅形茗荷","","t","Lepas anatifera","ESF","","Linnaeus 1767"
"16716","2283000101","Spider shrimp","Crevette araignée","Camarón araña peruano","إيربيان عنكبوت ","线足虾","","t","Nematocarcinus agassizii","NCZ","","Faxon 1893"
"16717","2282900702","Doris veiled shrimp","Salicoque doris","Camarón doris","إيربيان مستورة دُوريس","多里斯膜对虾","","t","Hymenopenaeus doris","HUD","","(Faxon 1893)"
"16720","2282802814","Target shrimp","Boucot cible","Camarón tiro al blanco","إيربيان هدف","目标单肢虾","","t","Sicyonia disedwardsi","YIW","","(Burkenroad 1934)"
"6115","30742004XX","Volutes nei","Volutes nca","Volutas nep","","","","t","Cymbium spp","CXY","",""
"17981","3071800104","Purplemouth olive","Olive épiscopale","","","","","t","Oliva caerulea","OVC","","(Roding 1798)"
"2950","13801XXXXX","Characins nei","Characinidés nca","Carácidos nep","","","Харациновые","t","Characidae","CHA","",""
"19311","17092400XX","Paranotothenia nei","Paranotothenia nca","Paranotothenia nep","","","","t","Paranotothenia spp","NHY","",""
"19312","17092440XX","Patagonotothen nei","Patagonotothen nca","Patagonotothen nep","","","","t","Patagonotothen spp","GTX","",""
"19313","1830202002","New Zealand sole","","Lenguado de Nueva Zelandia","","","","t","Peltorhamphus novaezeelandiae","ZNZ","","Günther 1862"
"17080","3210300101","Odd bobtail squid","Sépiole différente","Globito aberrante","سبيدج مُغايِرة","奇异乌贼","","t","Heteroteuthis dispar","HHP","","(Rüppell 1844)"
"17081","3210304801","Carol bobtail squid","Sépiole de Carol","Globito de Carol","سبيدج كارول","红乌贼","","t","Neorossia caroli","NEK","","(Joubin 1902)"
"17083","3210302201","Stout bobtail squid","Sépiole melon","Globito robusto","سبيدج عظيمة","粗体僧头乌贼","","t","Rossia macrosoma","ROA","","(Delle Chiaie 1830)"
"17085","3210302204","Bully bobtail squid","Sépiole bouledogue","Globito cabezudo","سبيدج بُلدُغ","恐怖僧头乌贼","","t","Rossia bullisi","OJU","","Voss 1956"
"2152","1400101101","Bigmouth buffalo","Poisson-taureau","","","","","t","Ictiobus cyprinellus","BUB","","(Valenciennes 1844)"
"2153","1400200102","Freshwater bream","Brème d'eau douce","Brema común","","欧鳊","Лещ","t","Abramis brama","FBM","2153","(Linnaeus 1758)"
"2154","1400200701","Tench","Tanche","Tenca","","丁鱥","Линь","t","Tinca tinca","FTE","","(Linnaeus 1758)"
"2155","1400201201","Bleak","Ablette","Alburno","","","Уклейка","t","Alburnus alburnus","ALR","","(Linnaeus 1758)"
"2156","1400201601","Crucian carp","Carassin(=Cyprin)","Carpín","","黑鲫","Карась золотой","t","Carassius carassius","FCC","","(Linnaeus 1758)"
"2157","1400201801","Roach","Gardon","Rutilo","","","Плотва","t","Rutilus rutilus","FRO","","(Linnaeus 1758)"
"2158","1400201802","Kutum","","","","","Кутум","t","Rutilus frisii","RFR","","(Nordmann 1840)"
"2159","1400201901","Rudd","Rotengle","Escardinio","","","Красноперка","t","Scardinius erythrophthalmus","SRE","","(Linnaeus 1758)"
"18033","3073100306","Aquatile hairy triton","Triton aquatile","","","","","t","Cymatium aquatile","YMJ","","(Reeve 1844)"
"18034","3073100307","Intermediate hairy triton","Triton intermediaire","","","","","t","Cymatium intermedium","YUI","","(Pease 1869)"
"18035","3070200802","Snipe's bill murex","Murex bec-de-becassine","","","","","t","Haustellum haustellum","UUQ","","(Linnaeus 1758)"
"18036","3070200202","Black-spined murex","Murex noire-épine","","","","","t","Murex ternispina","UXT","","Lamarck 1822"
"18037","3070200203","Rarespined murex","Murex rare-épine","","","","","t","Murex trapa","UXR","","Roding 1798"
"18038","3070200204","Caltrop murex","Murex tribule","","","","","t","Murex tribulus","UXU","","Linnaeus 1758"
"18039","3070201401","Francolina jopas","Jopas francolin","","","","","t","Nassa francolina","NSF","","(Bruguière 1789)"
"18040","3070201402","Wreath jopas","Jopas guirlande","","","","","t","Nassa serta","NSX","","(Bruguière 1789)"
"18041","3070200502","Rudolph's purpura","Pourpre de Rudolphe","","","","","t","Purpura panama","UPX","","(Roding 1798)"
"18042","3070200503","Persian purpura","Pourpre persique","","","","","t","Purpura persica","UQP","","(Linnaeus 1758)"
"18043","3070201802","Turnish shaped rapa","Rapane bulbeuse","","","","","t","Rapana rapiformis","RQR","","(Born 1778)"
"18044","3070200406","Aculeate rock shell","Pourpre aiguillonnee","","","","","t","Thais aculeata","HSV","","(Deshayes & Milne Edwards 1844)"
"18045","3070200407","Alou rock shell","Pourpre petit-bourgeon","","","","","t","Thais alouina","HIW","","(Roding 1798)"
"2160","1400202001","Orfe(=Ide)","Ide mélanote","Cachuelo","بُرعان أبيض","圆腹雅罗鱼","Язь","t","Leuciscus idus","FID","","(Linnaeus 1758)"
"3090","17011XXXXX","Bigeyes,glasseyes,bulleyes nei","Beauclaires, etc. nca","Catalufas, etc. nep","","","","t","Priacanthidae","PRI","3090",""
"3091","1701102605","Red bigeye","Beauclaire du Pacifique","Catalufa del Pacífico","","","","t","Priacanthus macracanthus","BIR","","Cuvier 1829"
"3092","17096373XX","Cardinal fishes nei","Poissons-cardinaux nca","Peces cardenal nep","","","Эпигонусы","t","Epigonus spp","CDL","",""
"3093","1709637301","Black cardinal fish","Poisson cardinal","Boca negra(=Pez del diablo)","","","Эпигонус-телескоп","t","Epigonus telescopus","EPI","","(Risso 1810)"
"3094","17013007XX","Splitfins nei","Macondes nca","Macondas, dentiños nep","","","","t","Synagrops spp","SYS","",""
"3095","1701300701","Blackmouth splitfin","Maconde bouche noire","Maconda boquinegra","ماكوندة  المصبّ سوداء الفم","光棘尖牙鲷","Синагропс японский","t","Synagrops japonicus","SYN","","(Döderlein 1883)"
"3088","1700522002","Giant seabass","Bar gigantesque","Lubina gigante","قاروس ضخم","巨尖鳞鲈","","t","Stereolepis gigas","TEJ","","Ayres 1859"
"3089","1701001402","Largemouth black bass","Achigan à grande bouche","Perca atruchada","","大口黑鲈","Форелеокунь (=окунь большеротый черный)","t","Micropterus salmoides","MPS","","(Lacépède 1802)"
"17764","3071900107","Star-shaped limpet","Patelle flexueuse","","","","","t","Patella flexuosa","PQX","","Quoy & Gaimard 1834"
"17756","3070400508","Concave gibbula","Troque rariline","Peonza concava","سُنبُكِية مُقَعَّرة","凹陀峰螺","","t","Gibbula rarilineata","GJR","","(Michaud 1829)"
"17757","3070400509","Richard's gibbula","Troque de Richard","Peonza de Richard","سُنبُكِيَّة ريشارد","李氏陀峰螺","","t","Gibbula richardi","GJI","","(Payraudeau 1826)"
"17759","3070400511","Variegate gibbula","Troque variable","Peonza variante","سُنبُكِيَّة مُتَغَيِّرة","杂色陀峰螺","","t","Gibbula varia","GJV","","(Linnaeus 1758)"
"17761","3070400203","Mutable monodont","Monodonte intermediaire","Peonza mutable","مونودونط وَسَطِِيّة","多变单齿螺","","t","Monodonta mutabilis","NQM","","(Philippi 1846)"
"17763","3070500301","Blood-stained turbo","Turbo corallin","Peonza sanguinea","عَنَفِية مرجانية اللون","血色平厣螺","","t","Homalopoma sanguineum","HOW","","(Linnaeus 1758)"
"3100","17016XXXXX","Tilefishes nei","Tiles nca","Blanquillos, paletas nep","","","","t","Branchiostegidae","TIS","",""
"3101","1701916502","False trevally","Péliau chanos","Pagapa","","","","t","Lactarius lactarius","TRF","","(Bloch & Schneider 1801)"
"3102","1702021301","Bluefish","Tassergal","Anjova","","","Луфарь","t","Pomatomus saltatrix","BLU","3102","(Linnaeus 1766)"
"18711","3074200701","Angulate volute","Volute angulée","Voluta angulosa","فولوت زاوية","尖头涡螺","","t","Zidona dufresnei","ZDF","","(Donovan 1823)"
"3096","1701400202","American yellow perch","Perchaude","Perca canadiense","","北美黄鲈","","t","Perca flavescens","FPY","","(Mitchill 1814)"
"3097","1701436101","Walleye","Sandre américain","Lucioperca americana","","","","t","Sander vitreus","STV","","(Mitchill 1818)"
"3098","1701436103","Pike-perch","Sandre","Lucioperca","","梭鲈","Судак","t","Sander lucioperca","FPP","3098","(Linnaeus 1758)"
"17806","3070201201","Blainville's murex","Murex de Blainville","Busano de Blainville","مُرِّيق بلانفيل","冠毛棘刺骨螺","","t","Muricopsis cristatus","URK","","(Brocchi 1814)"
"17241","3161100601","Smooth callista","Vernis fauve","Almejon","برنيق أشقر","光滑仙女蛤","","t","Callista chione","KLK","","(Linnaeus 1758)"
"17242","3161100701","Cross-barred venus","","","","","","t","Chione cancellata","KNN","","(Linnaeus 1767)"
"17244","3161101501","Calico clam","","","","","","t","Macrocallista maculata","KSM","","(Linnaeus 1758)"
"17245","3161101502","Sunray venus","","","","","","t","Macrocallista nimbosa","KSN","","(Lightfoot 1786)"
"17246","3161101601","Fertile venus","Vénus fertile","","","","","t","Marcia opima","KIO","","(Gmelin 1791)"
"3217","1705905102","Nile tilapia","Tilapia du Nil","Tilapia del Nilo","","","Тилапия нильская","t","Oreochromis niloticus","TLN","","(Linnaeus 1758)"
"3218","1705905110","Three spotted tilapia","","","","","","t","Oreochromis andersonii","STA","","(Castelnau 1861)"
"3219","1705905306","Jaguar guapote","","Guapote tigre","","马拉丽体鱼","","t","Cichlasoma managuense","CHL","","(Günther 1867)"
"3210","1704703501","Blue sea chub","Calicagère bleue","Chopa azul","شوبة البحر الزّرقاء","长鳍鮀","","t","Kyphosus cinerascens","KYC","","(Forsskål 1775)"
"3211","17405XXXXX","Spadefishes nei","Chèvres, disques nca","Pagualas nep","","","","t","Ephippidae","SPA","",""
"3212","1705013202","African sicklefish","Forgeron ailé","Catemo africano","","","Дрепана африканская","t","Drepane africana","SIC","","Osório 1892"
"3214","17052XXXXX","Butterflyfishes","Papillons","Pescados mariposa","","","","t","Chaetodontidae","BUS","",""
"17227","3164100102","European thorny oyster","Spondyle pied-d'âne","Ostra roja","محارة مُشوَّكة أروبية","欧洲海菊蛤","","t","Spondylus gaederopus","DYD","","Linnaeus 1758"
"17228","3164100103","Digitate thorny oyster","","","","","","t","Spondylus ictericus","DYJ","","Reeve 1856"
"17230","3164200101","Short macoma","","","","","","t","Macoma brevifrons","MQF","","(Say 1834)"
"17231","3164200102","Constricted macoma","","","","","","t","Macoma constricta","OKC","","(Bruguière 1792)"
"17232","3164200202","Alternate tellin","","","","","","t","Tellina alternata","TQL","","Say 1822"
"17220","3160600609","Fringed pearl oyster","","","","","","t","Pinctada sugillata","IKS","","(Reeve 1857)"
"17221","3160602302","Western wing oyster","Avicule ailee","","","","","t","Pteria sterna","TEW","","(Gould 1851)"
"17222","3163900101","Radiate semele","","","","","","t","Semele radiata","SRZ","","(Ruppel in Sowerby 1853)"
"17223","3164000101","Constricted tagelus","","","","","","t","Sinonovacula constricta","SVT","","(Lamarck 1818)"
"17224","3164000201","Dombey's tagelus","Tagal de Dombey","Tagelo berberecho","تاغال دُومْبِي","董氏截蛏","","t","Tagelus dombeii","TGZ","","(Lamarck 1818)"
"17225","3164000202","Stout tagelus","","","","","","t","Tagelus plebeius","TEX","","(Lightfoot 1786)"
"17226","3164100101","Atlantic thorny oyster","","","","","","t","Spondylus americanus","DYM","","Hermann 1781"
"3207","1704100701","Surmullet","Rouget de roche","Salmonete de roca","طرستوج  الصّخرة، سمك السّلطان سليمان الصّخريّ","纵带羊鱼","","t","Mullus surmuletus","MUR","3207","Linnaeus 1758"
"3208","1704100702","Red mullet","Rouget de vase","Salmonete de fango","","","Султанка обыкновенная (=барабулька)","t","Mullus barbatus","MUT","3208","Linnaeus 1758"
"3209","1704149903","West African goatfish","Rouget du Sénégal","Salmonete barbudo","","","Султанка западноафриканская","t","Pseudupeneus prayensis","GOA","","(Cuvier 1829)"
"2951","1381200115","Streaked prochilod","Prochilode rayé","Sábalo rayado","بروشيلود مُضلَّع","条纹鲮脂鲤(小口脂鲤)","","t","Prochilodus lineatus","PLL","","(Valenciennes 1836)"
"2944","12502XXXXX","Hatchetfishes nei","Haches d'argent nca","Hachas de plata nep","","","","t","Sternoptychidae","HAF","",""
"2945","1280100101","Arapaima","Pirarucu","Paiche","","巨骨舌鱼","","t","Arapaima gigas","ARP","","(Schinz 1822)"
"2946","14132008XX","Upsidedown catfishes","","","","","","t","Synodontis spp","CSY","",""
"2947","13208XXXXX","Lanternfishes nei","Lanternules nca","Peces linterna nep","","","Миктофовые (=светящиеся анчоусы)","t","Myctophidae","LXX","",""
"2948","1320803002","Electron subantarctic","","","","","Электрона Карлсберга","t","Electrona carlsbergi","ELC","","(Tåning 1932)"
"2949","1311600102","Bombay-duck","Scopelidé","Bumalo","","","","t","Harpadon nehereus","BUC","2949","(Hamilton 1822)"
"17688","3070200403","Two-row rock shell","Ovarque de Blainville","Púrpura de Blainville","فرفورة بلانفيل","双列荔枝螺","","t","Thais haemastoma","HQM","","(Blainville 1832)"
"17689","3070200404","Gourd rock shell","Pourpre calebasse","Púrpura melon","فرفُورة كَرنيب","葫芦荔枝螺","","t","Thais melones","HQJ","","(Duclos 1832)"
"3636","78712004XX","Gracilaria seaweeds","Algues gracilaires","Gracilarias","ألغيات قويعيَّة","革质江篱","","t","Gracilaria spp","GLS","",""
"3638","78720002XX","Nori nei","Nori nca","Luche","","","","t","Porphyra spp","FYS","",""
"3623","696XXXXXXX","Sea squirts nei","Ascidiens nca","Ascidias nep","","","Асцидии","t","Ascidiacea","SSX","",""
"3624","6960903701","Grooved sea squirt","Violet","Provecho","البنفسجي","沟微饰海鞘","","t","Microcosmus sulcatus","SSG","","(Coquebert 1797)"
"3625","699XXXXXXX","Aquatic invertebrates nei","Invertébrés aquatiques nca","Invertebrados acuáticos nep","","","Беспозвоночные водные","t","Invertebrata","INV","",""
"3626","741XXXXXXX","Green seaweeds","Algues vertes","Algas verdes","الطحالب  الخضراء","绿藻纲","","t","Chlorophyceae","SWG","",""
